dataset,hparams,warmup,decay,width,depth,val/loss,val/loss_std,train/loss,train/batch_time,train/data_time,train/lr,warmup_tokens,beta1,beta2,world_size,lr,seed,seq_len,vocab_size,grad_clip_norm,optimizer,precision,qk_norm,z_loss_coefficient,bs,independent_wd,max_step,ckpt_path,params_active,params_active_precise,params_no_embed,params_all,flops_per_token_att_no_embed,flops_per_token_att,flops_per_token_cc,flops_per_token_no_att,flops_per_token_no_att_no_embed,flops_per_token,params,eff_params_att,train/loss_smoothed,total_steps,D,current_steps,portion_steps_elapsed,last_train/loss_smoothed_C,last_train/loss_smoothed_D,last_train/loss_smoothed,N,C,loss,N_no_emb,C_no_emb,C_6ND
rw,base,short,chinchilla,1312.0,26.0,"step
1663    3.508842
3324    3.267802
Name: val/loss, dtype: float64","step
1663    0.001837
3324    0.001899
Name: val/loss_std, dtype: float64","step
20      9.351841
40      7.712104
60      7.104722
80      6.704966
100     6.494605
          ...   
3240    3.273325
3260    3.277181
3280    3.273237
3300    3.264207
3320    3.278913
Name: train/loss, Length: 172, dtype: float64","step
20      1.811983
40      1.365927
60      1.367001
80      1.272168
100     1.272365
          ...   
3240    1.262880
3260    1.262895
3280    1.274180
3300    1.263219
3320    1.262796
Name: train/batch_time, Length: 172, dtype: float64","step
20      0.459602
40      0.144943
60      0.143890
80      0.049348
100     0.049432
          ...   
3240    0.048895
3260    0.048956
3280    0.060413
3300    0.048741
3320    0.048724
Name: train/data_time, Length: 172, dtype: float64","step
20      0.000108
40      0.000211
60      0.000314
80      0.000417
100     0.000520
          ...   
3240    0.000037
3260    0.000034
3280    0.000032
3300    0.000031
3320    0.000030
Name: train/lr, Length: 172, dtype: float64",305979392,0.9,0.95,32,0.003,0.0,2048.0,50432.0,True,adamw,amp_bfloat16,True,0.0001,256.0,0.0001,3320,dataset=rw/hparams=base_warmup=short_decay=chinchilla/params=611M_maxstep=3320,603226112.0,611958784.0,545792000.0,672079872.0,3693920256.0,4090920960.0,4459617984.0,3671752704.0,3274752000.0,3671752704.0,611958784.0,681820160.0,"5.242880e+06    9.351841
1.572864e+07    7.712104
2.621440e+07    7.104722
3.670016e+07    6.704966
4.718592e+07    6.494605
                  ...   
1.675100e+09    3.275128
1.680343e+09    3.274377
1.685586e+09    3.274228
1.690829e+09    3.273471
1.696072e+09    3.273553
Name: _smoothed, Length: 172, dtype: float64",3235.0,1696071680.0,3235.0,1.0,6.227555777217823e+18,1696071680.0,3.2735525661044624,611958784,6.227555777217823e+18,3.2735525661044624,545792000.0,5.55421412622336e+18,6.227555777217823e+18
rw,base,short,chinchilla,704.0,18.0,"step
214    5.447707
426    4.810454
Name: val/loss, dtype: float64","step
214    0.001446
426    0.001404
Name: val/loss_std, dtype: float64","step
20     8.807110
40     7.410736
60     6.857249
80     6.638474
100    6.418994
120    6.250220
140    6.077115
160    5.923791
180    5.754645
200    5.633737
220    5.487254
240    5.371391
260    5.249840
273    5.167737
280    5.129716
300    5.060353
320    4.983024
340    4.932760
360    4.886168
380    4.847634
400    4.828591
420    4.815843
Name: train/loss, dtype: float64","step
20     0.479644
40     0.359193
60     0.361684
80     0.327477
100    0.327850
120    0.357159
140    0.327813
160    0.327495
180    0.327623
200    0.327517
220    0.362254
240    0.327457
260    0.327523
273    0.327503
280    0.372713
300    0.328171
320    0.327794
340    0.327594
360    0.327840
380    0.327766
400    0.327753
420    0.327541
Name: train/batch_time, dtype: float64","step
20     0.090581
40     0.045069
60     0.047364
80     0.012988
100    0.013346
120    0.042782
140    0.013393
160    0.013047
180    0.013048
200    0.013019
220    0.047763
240    0.013008
260    0.013156
273    0.013109
280    0.054970
300    0.013387
320    0.013139
340    0.012984
360    0.013240
380    0.013227
400    0.013093
420    0.013101
Name: train/data_time, dtype: float64","step
20     0.000887
40     0.001732
60     0.002577
80     0.002995
100    0.002951
120    0.002863
140    0.002732
160    0.002563
180    0.002361
200    0.002133
220    0.001886
240    0.001627
260    0.001364
273    0.001196
280    0.001106
300    0.000861
320    0.000637
340    0.000440
360    0.000276
380    0.000151
400    0.000069
420    0.000032
Name: train/lr, dtype: float64",37261312,0.9,0.95,32,0.003,0.0,2048.0,50432.0,True,adamw,amp_bfloat16,True,0.0001,256.0,0.0001,420,dataset=rw/hparams=base_warmup=short_decay=chinchilla/params=149M_maxstep=420,142557184.0,149045248.0,113541120.0,179503104.0,836960256.0,1049985024.0,1168101504.0,894271488.0,681246720.0,894271488.0,149045248.0,174997504.0,"5242880.0      8.807110
15728640.0     7.410736
26214400.0     6.857249
36700160.0     6.638474
47185920.0     6.418994
57671680.0     6.250220
68157440.0     6.077115
78643200.0     5.923791
89128960.0     5.754645
99614720.0     5.633737
110100480.0    5.487254
120586240.0    5.371391
131072000.0    5.249840
139722752.0    5.167737
144965632.0    5.129716
152043520.0    5.060353
162529280.0    4.983024
173015040.0    4.932760
183500800.0    4.886168
193986560.0    4.847634
204472320.0    4.830690
212336640.0    4.822217
Name: _smoothed, dtype: float64",405.0,212336640.0,405.0,1.0,1.8988660300972032e+17,212336640.0,4.822217261791231,149045248,1.8988660300972032e+17,4.822217261791231,113541120.0,1.446536395358208e+17,1.8988660300972032e+17
rw,base,short,chinchilla,832.0,21.0,"step
9212     3.245071
18422    3.110434
Name: val/loss, dtype: float64","step
9212     0.001907
18422    0.001902
Name: val/loss_std, dtype: float64","step
20       9.499218
40       7.815907
60       7.188981
80       6.760176
100      6.512213
           ...   
18353    3.127982
18360    3.118561
18380    3.103570
18400    3.111942
18420    3.110908
Name: train/loss, Length: 955, dtype: float64","step
20       0.657847
40       0.472147
60       0.431008
80       0.470698
100      0.431254
           ...   
18353    0.436567
18360    0.476144
18380    0.431855
18400    0.431579
18420    0.431582
Name: train/batch_time, Length: 950, dtype: float64","step
20       0.166910
40       0.060032
60       0.018188
80       0.057686
100      0.018138
           ...   
18353    0.023368
18360    0.061574
18380    0.018234
18400    0.018285
18420    0.018278
Name: train/data_time, Length: 945, dtype: float64","step
20       0.000150
40       0.000292
60       0.000435
80       0.000577
100      0.000720
           ...   
18353    0.000030
18360    0.000030
18380    0.000030
18400    0.000030
18420    0.000030
Name: train/lr, Length: 955, dtype: float64",220872704,0.9,0.95,32,0.003,0.0,2048.0,50432.0,True,adamw,amp_bfloat16,True,0.0001,256.0,0.0001,18420,dataset=rw/hparams=base_warmup=short_decay=chinchilla/params=220M_maxstep=18420,216399872.0,220872704.0,178913280.0,260063232.0,1288175616.0,1539932160.0,1729344384.0,1325236224.0,1073479680.0,1325236224.0,220872704.0,256655360.0,"5.242880e+06    9.499218
1.572864e+07    7.815907
2.621440e+07    7.188981
3.670016e+07    6.760176
4.718592e+07    6.512213
                  ...   
9.397862e+09    3.114740
9.403105e+09    3.114877
9.408348e+09    3.114902
9.413591e+09    3.114836
9.418834e+09    3.114794
Name: _smoothed, Length: 955, dtype: float64",17965.0,9418833920.0,17965.0,1.0,1.2482179898623918e+19,9418833920.0,3.114794180296826,220872704,1.2482179898623918e+19,3.114794180296826,178913280.0,1.0110926822414746e+19,1.2482179898623918e+19
rw,base,short,chinchilla,704.0,18.0,"step
13651    3.273508
27300    3.149438
Name: val/loss, dtype: float64","step
13651    0.001907
27300    0.001939
Name: val/loss_std, dtype: float64","step
20       9.452545
40       7.725911
60       7.103091
80       6.705137
100      6.481426
           ...   
27200    3.147707
27220    3.153993
27240    3.152044
27260    3.149618
27280    3.156616
Name: train/loss, Length: 1413, dtype: float64","step
20       0.499914
40       0.362206
60       0.356860
80       0.327006
100      0.327118
           ...   
27200    0.327254
27220    0.327751
27240    0.327297
27260    0.327270
27280    0.327243
Name: train/batch_time, Length: 1387, dtype: float64","step
20       0.093559
40       0.048686
60       0.042914
80       0.013137
100      0.013054
           ...   
27180    0.013178
27200    0.013071
27220    0.013670
27240    0.013158
27260    0.013169
Name: train/data_time, Length: 1387, dtype: float64","step
20       0.000222
40       0.000433
60       0.000644
80       0.000856
100      0.001067
           ...   
27200    0.000030
27220    0.000030
27240    0.000030
27260    0.000030
27280    0.000030
Name: train/lr, Length: 1413, dtype: float64",149045248,0.9,0.95,32,0.003,0.0,2048.0,50432.0,True,adamw,amp_bfloat16,True,0.0001,256.0,0.0001,27280,dataset=rw/hparams=base_warmup=short_decay=chinchilla/params=149M_maxstep=27280,142557184.0,149045248.0,113541120.0,179503104.0,836960256.0,1049985024.0,1168101504.0,894271488.0,681246720.0,894271488.0,149045248.0,174997504.0,"5.242880e+06    9.452545
1.572864e+07    7.725911
2.621440e+07    7.103091
3.670016e+07    6.705137
4.718592e+07    6.481426
                  ...   
1.392247e+10    3.153074
1.392771e+10    3.153132
1.393295e+10    3.153027
1.393820e+10    3.153043
1.394344e+10    3.152889
Name: _smoothed, Length: 1413, dtype: float64",26595.0,13943439360.0,26595.0,1.0,1.2469220264304968e+19,13943439360.0,3.1528886732680994,149045248,1.2469220264304968e+19,3.1528886732680994,113541120.0,9.4989223295189e+18,1.2469220264304968e+19
rw,base,short,chinchilla,1120.0,26.0,"step
559     4.097971
1117    3.714410
Name: val/loss, dtype: float64","step
559     0.001728
1117    0.001818
Name: val/loss_std, dtype: float64","step
20      9.071485
40      7.536189
60      6.943977
80      6.638759
100     6.437238
120     6.301057
140     6.180365
160     6.048590
180     5.879719
200     5.762638
220     5.630674
240     5.496890
260     5.345060
273     5.213134
280     5.157413
300     5.047128
320     4.906054
340     4.761628
360     4.651467
380     4.571643
400     4.495500
420     4.422592
440     4.371738
460     4.326920
480     4.269923
500     4.215704
520     4.185293
540     4.150911
560     4.120097
580     4.087299
600     4.058866
620     4.037653
640     4.021665
660     3.986842
680     3.960526
700     3.927111
720     3.910568
740     3.894175
760     3.888380
780     3.851469
800     3.853449
820     3.833627
840     3.813653
860     3.797204
880     3.785281
900     3.776192
920     3.761254
940     3.750412
946     3.755441
960     3.737810
980     3.743182
1000    3.733122
1020    3.738842
1040    3.722848
1060    3.718697
1080    3.725998
1100    3.731828
Name: train/loss, dtype: float64","step
20      1.468454
40      1.136094
60      1.067444
80      1.140072
100     1.067893
120     1.067816
140     1.068081
160     1.137505
180     1.067916
200     1.068240
220     1.068126
240     1.068573
260     1.068635
273     1.068839
280     1.111606
300     1.155275
320     1.068426
340     1.068729
360     1.068136
380     1.068041
400     1.067889
420     1.068284
440     1.068403
460     1.068439
480     1.068423
500     1.068878
520     1.068444
540     1.068369
560     1.139418
580     1.068202
600     1.068580
620     1.068321
640     1.074224
660     1.068811
680     1.068582
700     1.074696
720     1.068530
740     1.068629
760     1.068308
780     1.068509
800     1.068309
820     1.068687
840     1.068628
860     1.068590
880     1.068533
900     1.068444
920     1.068619
940     1.068645
946     1.068688
960     1.089621
980     1.068475
1000    1.067917
1020    1.068125
1040    1.068177
1060    1.068135
1080    1.068397
1100    1.068035
Name: train/batch_time, dtype: float64","step
20      0.337368
40      0.105431
60      0.036234
80      0.108651
100     0.036129
120     0.036205
140     0.036159
160     0.106058
180     0.036147
200     0.036170
220     0.036191
240     0.036216
260     0.036156
273     0.036105
280     0.077830
300     0.122707
320     0.036129
340     0.036471
360     0.036027
380     0.036081
400     0.036062
420     0.036085
440     0.036098
460     0.036098
480     0.036093
500     0.036030
520     0.036274
540     0.036090
560     0.107024
580     0.036125
600     0.036105
620     0.036119
640     0.036048
660     0.036100
680     0.036079
700     0.042409
720     0.036163
740     0.036069
760     0.036146
780     0.036127
800     0.036119
820     0.036159
840     0.036159
860     0.036142
880     0.036134
900     0.036126
920     0.036128
940     0.036174
946     0.036335
960     0.057051
980     0.036144
1000    0.036107
1020    0.036070
1040    0.036181
1060    0.036269
1080    0.036184
1100    0.036137
Name: train/data_time, dtype: float64","step
20      0.000290
40      0.000567
60      0.000843
80      0.001120
100     0.001396
120     0.001673
140     0.001949
160     0.002226
180     0.002502
200     0.002779
220     0.003000
240     0.002995
260     0.002983
273     0.002972
280     0.002964
300     0.002938
320     0.002905
340     0.002865
360     0.002819
380     0.002766
400     0.002707
420     0.002643
440     0.002572
460     0.002497
480     0.002417
500     0.002332
520     0.002244
540     0.002152
560     0.002057
580     0.001959
600     0.001859
620     0.001758
640     0.001655
660     0.001551
680     0.001448
700     0.001344
720     0.001242
740     0.001141
760     0.001041
780     0.000944
800     0.000850
820     0.000759
840     0.000672
860     0.000589
880     0.000510
900     0.000436
920     0.000367
940     0.000305
946     0.000287
960     0.000247
980     0.000197
1000    0.000152
1020    0.000114
1040    0.000083
1060    0.000059
1080    0.000042
1100    0.000033
Name: train/lr, dtype: float64",113827840,0.9,0.95,32,0.003,0.0,2048.0,50432.0,True,adamw,amp_bfloat16,True,0.0001,256.0,0.0001,1100,dataset=rw/hparams=base_warmup=short_decay=chinchilla/params=455M_maxstep=1100,447856640.0,455311360.0,398827520.0,506634240.0,2750791680.0,3089694720.0,3404716608.0,2731868160.0,2392965120.0,2731868160.0,455311360.0,514949120.0,"5242880.0      9.071485
15728640.0     7.536189
26214400.0     6.943977
36700160.0     6.638759
47185920.0     6.437238
57671680.0     6.301057
68157440.0     6.180365
78643200.0     6.048590
89128960.0     5.879719
99614720.0     5.762638
110100480.0    5.630674
120586240.0    5.496890
131072000.0    5.345060
139722752.0    5.213134
144965632.0    5.157413
152043520.0    5.047128
162529280.0    4.906054
173015040.0    4.761628
183500800.0    4.651467
193986560.0    4.571643
204472320.0    4.496578
214958080.0    4.429944
225443840.0    4.373750
235929600.0    4.322861
246415360.0    4.270849
256901120.0    4.223640
267386880.0    4.183970
277872640.0    4.152100
288358400.0    4.119436
298844160.0    4.088754
309329920.0    4.061273
319815680.0    4.039395
330301440.0    4.015387
340787200.0    3.989678
351272960.0    3.958160
361758720.0    3.932735
372244480.0    3.910618
382730240.0    3.897708
393216000.0    3.878008
403701760.0    3.864433
414187520.0    3.848116
424673280.0    3.829880
435159040.0    3.816643
445644800.0    3.801191
456130560.0    3.786717
466616320.0    3.774069
477102080.0    3.765716
487587840.0    3.756222
494403584.0    3.749620
499646464.0    3.743993
508559360.0    3.741679
519045120.0    3.735161
529530880.0    3.731338
540016640.0    3.727901
550502400.0    3.727643
558366720.0    3.724843
563609600.0    3.725508
Name: _smoothed, dtype: float64",1075.0,563609600.0,1075.0,1.0,1.539707120910336e+18,563609600.0,3.725507708390571,455311360,1.539707120910336e+18,3.725507708390571,398827520.0,1.348698114097152e+18,1.539707120910336e+18
rw,base,short,chinchilla,704.0,18.0,"step
427    4.391237
853    3.979516
Name: val/loss, dtype: float64","step
427    0.001587
853    0.001726
Name: val/loss_std, dtype: float64","step
20     9.115185
40     7.508113
60     6.902778
80     6.633180
100    6.425652
120    6.273468
140    6.101056
160    5.934249
180    5.741518
200    5.608101
220    5.473624
240    5.351040
260    5.205242
273    5.102098
280    5.064757
300    4.980018
320    4.842833
340    4.734613
360    4.643937
380    4.559896
400    4.497322
420    4.442094
440    4.391675
460    4.351270
480    4.299841
500    4.255492
520    4.226563
540    4.198515
560    4.171705
580    4.144546
600    4.122973
620    4.106394
640    4.096410
660    4.067805
680    4.048818
700    4.023754
720    4.015092
740    4.007820
760    4.011275
780    3.984767
800    3.999308
820    3.989927
840    3.981178
Name: train/loss, dtype: float64","step
20     0.483310
40     0.358409
60     0.357773
80     0.327348
100    0.327383
120    0.357210
140    0.327439
160    0.327702
180    0.327642
200    0.327684
220    0.358846
240    0.327786
260    0.327600
273    0.327718
280    0.369340
300    0.328057
320    0.327923
340    0.327995
360    0.327944
380    0.327790
400    0.328098
420    0.327874
440    0.360180
460    0.327599
480    0.327697
500    0.327597
520    0.327830
540    0.327583
560    0.327584
580    0.327577
600    0.327645
620    0.327601
640    0.327515
660    0.327556
680    0.327582
700    0.327532
720    0.327565
740    0.327624
760    0.327556
780    0.327507
800    0.327475
820    0.327556
840    0.327494
Name: train/batch_time, dtype: float64","step
20     0.092838
40     0.044265
60     0.043296
80     0.013015
100    0.013019
120    0.042953
140    0.013008
160    0.013102
180    0.012961
200    0.012914
220    0.044099
240    0.013040
260    0.012940
273    0.013065
280    0.052885
300    0.013088
320    0.013053
340    0.013045
360    0.013007
380    0.012984
400    0.013195
420    0.013029
440    0.045420
460    0.012898
480    0.012921
500    0.012917
520    0.013120
540    0.012959
560    0.012980
580    0.012860
600    0.013006
620    0.012961
640    0.012919
660    0.012918
680    0.012953
700    0.012957
720    0.012975
740    0.012979
760    0.012967
780    0.012982
800    0.012984
820    0.012968
840    0.012981
Name: train/data_time, dtype: float64","step
20     0.000444
40     0.000866
60     0.001289
80     0.001711
100    0.002134
120    0.002556
140    0.002979
160    0.002995
180    0.002979
200    0.002952
220    0.002913
240    0.002863
260    0.002803
273    0.002758
280    0.002732
300    0.002653
320    0.002564
340    0.002467
360    0.002363
380    0.002252
400    0.002135
420    0.002014
440    0.001888
460    0.001760
480    0.001630
500    0.001499
520    0.001368
540    0.001238
560    0.001110
580    0.000986
600    0.000865
620    0.000750
640    0.000641
660    0.000538
680    0.000443
700    0.000357
720    0.000279
740    0.000211
760    0.000154
780    0.000107
800    0.000071
820    0.000046
840    0.000032
Name: train/lr, dtype: float64",74522624,0.9,0.95,32,0.003,0.0,2048.0,50432.0,True,adamw,amp_bfloat16,True,0.0001,256.0,0.0001,840,dataset=rw/hparams=base_warmup=short_decay=chinchilla/params=149M_maxstep=840,142557184.0,149045248.0,113541120.0,179503104.0,836960256.0,1049985024.0,1168101504.0,894271488.0,681246720.0,894271488.0,149045248.0,174997504.0,"5242880.0      9.115185
15728640.0     7.508113
26214400.0     6.902778
36700160.0     6.633180
47185920.0     6.425652
57671680.0     6.273468
68157440.0     6.101056
78643200.0     5.934249
89128960.0     5.741518
99614720.0     5.608101
110100480.0    5.473624
120586240.0    5.351040
131072000.0    5.205242
139722752.0    5.102098
144965632.0    5.064757
152043520.0    4.980018
162529280.0    4.842833
173015040.0    4.734613
183500800.0    4.643937
193986560.0    4.559896
204472320.0    4.499771
214958080.0    4.443697
225443840.0    4.395013
235929600.0    4.347596
246415360.0    4.302201
256901120.0    4.260632
267386880.0    4.226856
277872640.0    4.198927
288358400.0    4.171588
298844160.0    4.146408
309329920.0    4.124638
319815680.0    4.108593
330301440.0    4.090203
340787200.0    4.071011
351272960.0    4.046792
361758720.0    4.029221
372244480.0    4.015556
382730240.0    4.011396
393216000.0    4.001287
403701760.0    3.998450
414187520.0    3.993291
422051840.0    3.988795
427294720.0    3.990138
Name: _smoothed, dtype: float64",815.0,427294720.0,815.0,1.0,3.8211748506894336e+17,427294720.0,3.9901375929514606,149045248,3.8211748506894336e+17,3.9901375929514606,113541120.0,2.910931264733184e+17,3.8211748506894336e+17
rw,base,short,chinchilla,832.0,21.0,"step
2303    3.512211
4605    3.327627
Name: val/loss, dtype: float64","step
2303    0.001912
4605    0.001894
Name: val/loss_std, dtype: float64","step
20      9.499228
40      7.815783
60      7.187499
80      6.756321
100     6.509645
          ...   
4520    3.336542
4540    3.338159
4560    3.327052
4580    3.328274
4600    3.321938
Name: train/loss, Length: 237, dtype: float64","step
20      0.644648
40      0.470636
60      0.430185
80      0.469506
100     0.430594
          ...   
4520    0.430792
4540    0.430704
4560    0.430708
4580    0.430736
4600    0.430685
Name: train/batch_time, Length: 237, dtype: float64","step
20      0.150805
40      0.058929
60      0.018226
80      0.057350
100     0.018284
          ...   
4500    0.018227
4520    0.018154
4540    0.018171
4580    0.018162
4600    0.018129
Name: train/data_time, Length: 235, dtype: float64","step
20      0.000150
40      0.000292
60      0.000435
80      0.000577
100     0.000720
          ...   
4520    0.000033
4540    0.000032
4560    0.000031
4580    0.000030
4600    0.000030
Name: train/lr, Length: 237, dtype: float64",220872704,0.9,0.95,32,0.003,0.0,2048.0,50432.0,True,adamw,amp_bfloat16,True,0.0001,256.0,0.0001,4600,dataset=rw/hparams=base_warmup=short_decay=chinchilla/params=220M_maxstep=4600,216399872.0,220872704.0,178913280.0,260063232.0,1288175616.0,1539932160.0,1729344384.0,1325236224.0,1073479680.0,1325236224.0,220872704.0,256655360.0,"5.242880e+06    9.499228
1.572864e+07    7.815783
2.621440e+07    7.187499
3.670016e+07    6.756321
4.718592e+07    6.509645
                  ...   
2.330460e+09    3.331049
2.335703e+09    3.330479
2.340946e+09    3.330039
2.346189e+09    3.329681
2.351432e+09    3.329962
Name: _smoothed, Length: 237, dtype: float64",4485.0,2351431680.0,4485.0,1.0,3.1162024405971763e+18,2351431680.0,3.329962108532584,220872704,3.1162024405971763e+18,3.329962108532584,178913280.0,2.5242141273882624e+18,3.1162024405971763e+18
rw,base,short,chinchilla,704.0,18.0,"step
3413    3.478866
6825    3.327754
Name: val/loss, dtype: float64","step
3413    0.001854
6825    0.001911
Name: val/loss_std, dtype: float64","step
20      9.452544
40      7.725725
60      7.100992
80      6.708727
100     6.481080
          ...   
6740    3.338651
6760    3.329622
6780    3.333608
6800    3.329918
6820    3.326053
Name: train/loss, Length: 352, dtype: float64","step
20      0.499800
40      0.360396
60      0.360892
80      0.328846
100     0.328831
          ...   
6740    0.329500
6760    0.329440
6780    0.329517
6800    0.329601
6820    0.329573
Name: train/batch_time, Length: 352, dtype: float64","step
20      0.102046
40      0.045584
60      0.045533
80      0.013386
100     0.013056
          ...   
6740    0.013056
6760    0.013074
6780    0.013106
6800    0.013126
6820    0.013084
Name: train/data_time, Length: 350, dtype: float64","step
20      0.000222
40      0.000433
60      0.000644
80      0.000856
100     0.001067
          ...   
6740    0.000031
6760    0.000031
6780    0.000030
6800    0.000030
6820    0.000030
Name: train/lr, Length: 352, dtype: float64",149045248,0.9,0.95,32,0.003,0.0,2048.0,50432.0,True,adamw,amp_bfloat16,True,0.0001,256.0,0.0001,6820,dataset=rw/hparams=base_warmup=short_decay=chinchilla/params=149M_maxstep=6820,142557184.0,149045248.0,113541120.0,179503104.0,836960256.0,1049985024.0,1168101504.0,894271488.0,681246720.0,894271488.0,149045248.0,174997504.0,"5.242880e+06    9.452544
1.572864e+07    7.725725
2.621440e+07    7.100992
3.670016e+07    6.708727
4.718592e+07    6.481080
                  ...   
3.462922e+09    3.330058
3.468165e+09    3.330040
3.473408e+09    3.329815
3.478651e+09    3.330064
3.483894e+09    3.329816
Name: _smoothed, Length: 352, dtype: float64",6645.0,3483893760.0,6645.0,1.0,3.115546856789115e+18,3483893760.0,3.3298164003425277,149045248,3.115546856789115e+18,3.3298164003425277,113541120.0,2.373391196828467e+18,3.115546856789115e+18
rw,base,short,chinchilla,1120.0,26.0,"step
8937     3.134066
16359    2.990001
16735    2.987972
17692    2.984892
17873    2.984568
Name: val/loss, dtype: float64","step
8937     0.001871
16359    0.001877
16735    0.001877
17692    0.001876
17873    0.001876
Name: val/loss_std, dtype: float64","step
20       9.535098
40       8.005396
60       7.290102
80       6.879035
100      6.583028
           ...   
17780    3.000765
17800    2.981196
17820    2.997954
17840    2.988617
17860    2.987556
Name: train/loss, Length: 925, dtype: float64","step
20       1.508012
40       1.136942
60       1.066602
80       1.135951
100      1.066574
           ...   
17780    1.066920
17800    1.067291
17820    1.066671
17840    1.072382
17860    1.111444
Name: train/batch_time, Length: 924, dtype: float64","step
20       0.333511
40       0.107325
60       0.035696
80       0.105532
100      0.035962
           ...   
17780    0.036018
17800    0.035997
17820    0.035883
17840    0.041917
17860    0.079965
Name: train/data_time, Length: 918, dtype: float64","step
20       0.000073
40       0.000142
60       0.000211
80       0.000280
100      0.000349
           ...   
17780    0.000030
17800    0.000030
17820    0.000030
17840    0.000030
17860    0.000030
Name: train/lr, Length: 925, dtype: float64",455311360,0.9,0.95,32,0.003,0.0,2048.0,50432.0,True,adamw,amp_bfloat16,True,0.0001,256.0,0.0001,17860,dataset=rw/hparams=base_warmup=short_decay=chinchilla/params=455M_maxstep=17860,447856640.0,455311360.0,398827520.0,506634240.0,2750791680.0,3089694720.0,3404716608.0,2731868160.0,2392965120.0,2731868160.0,455311360.0,514949120.0,"5.242880e+06    9.535098
1.572864e+07    8.005396
2.621440e+07    7.290102
3.670016e+07    6.879035
4.718592e+07    6.583028
                  ...   
9.112125e+09    2.989726
9.114747e+09    2.989426
9.119990e+09    2.989404
9.125233e+09    2.989118
9.130476e+09    2.989045
Name: _smoothed, Length: 925, dtype: float64",17415.0,9130475520.0,17415.0,1.0,2.4943255358747443e+19,9130475520.0,2.989044617084762,455311360,2.4943255358747443e+19,2.989044617084762,398827520.0,2.1848909448373862e+19,2.4943255358747443e+19
rw,base,short,chinchilla,832.0,21.0,"step
288    4.998378
575    4.251831
Name: val/loss, dtype: float64","step
288    0.001428
575    0.001615
Name: val/loss_std, dtype: float64","step
20     8.892613
40     7.422191
60     6.875779
80     6.630312
100    6.445375
120    6.274135
140    6.086676
160    5.925086
180    5.746882
200    5.638393
220    5.480879
240    5.341429
260    5.219453
273    5.114644
280    5.073855
300    4.985634
320    4.868553
340    4.779481
360    4.669269
380    4.575197
400    4.504807
420    4.445420
440    4.399250
460    4.364996
480    4.324273
500    4.290372
520    4.274861
540    4.265052
560    4.260019
Name: train/loss, dtype: float64","step
20     0.658468
40     0.475044
60     0.431005
80     0.472673
100    0.431462
120    0.431200
140    0.431137
160    0.475149
180    0.431410
200    0.431414
220    0.431061
240    0.431055
260    0.431143
273    0.431327
280    0.475134
300    0.472790
320    0.430988
340    0.430945
360    0.430802
380    0.430897
400    0.431014
420    0.431092
440    0.431030
460    0.431142
480    0.431139
500    0.431120
520    0.431313
540    0.431222
560    0.431161
Name: train/batch_time, dtype: float64","step
20     0.163831
40     0.062998
60     0.018492
80     0.060026
100    0.018543
120    0.018275
140    0.018186
160    0.062216
180    0.018507
200    0.018519
220    0.018176
240    0.018193
260    0.018310
273    0.018369
280    0.060504
300    0.059911
320    0.018007
340    0.017984
360    0.017884
380    0.017969
400    0.018007
420    0.018040
440    0.017894
460    0.017924
480    0.017978
500    0.017961
520    0.018027
540    0.017952
560    0.017958
Name: train/data_time, dtype: float64","step
20     0.000600
40     0.001171
60     0.001743
80     0.002314
100    0.002886
120    0.002993
140    0.002960
160    0.002901
180    0.002817
200    0.002711
220    0.002582
240    0.002435
260    0.002272
273    0.002158
280    0.002095
300    0.001907
320    0.001713
340    0.001515
360    0.001317
380    0.001123
400    0.000935
420    0.000758
440    0.000595
460    0.000448
480    0.000319
500    0.000213
520    0.000129
540    0.000070
560    0.000037
Name: train/lr, dtype: float64",55218176,0.9,0.95,32,0.003,0.0,2048.0,50432.0,True,adamw,amp_bfloat16,True,0.0001,256.0,0.0001,560,dataset=rw/hparams=base_warmup=short_decay=chinchilla/params=220M_maxstep=560,216399872.0,220872704.0,178913280.0,260063232.0,1288175616.0,1539932160.0,1729344384.0,1325236224.0,1073479680.0,1325236224.0,220872704.0,256655360.0,"5242880.0      8.892613
15728640.0     7.422191
26214400.0     6.875779
36700160.0     6.630312
47185920.0     6.445375
57671680.0     6.274135
68157440.0     6.086676
78643200.0     5.925086
89128960.0     5.746882
99614720.0     5.638393
110100480.0    5.480879
120586240.0    5.341429
131072000.0    5.219453
139722752.0    5.114644
144965632.0    5.073855
152043520.0    4.985634
162529280.0    4.868553
173015040.0    4.779481
183500800.0    4.669269
193986560.0    4.575197
204472320.0    4.508475
214958080.0    4.449826
225443840.0    4.403222
235929600.0    4.362840
246415360.0    4.326547
256901120.0    4.296502
267386880.0    4.276761
277872640.0    4.266644
285736960.0    4.262535
Name: _smoothed, dtype: float64",545.0,285736960.0,545.0,1.0,3.7866896992763904e+17,285736960.0,4.2625352025032015,220872704,3.7866896992763904e+17,4.2625352025032015,178913280.0,3.067328203849728e+17,3.7866896992763904e+17
